node1 node2
Q9HB07 Q15041
Q9HB07 O95070
Q9HB07 Q6RW13
Q9HB07 P62993
Q9HB07 Q8TAE8
Q9HB07 Q6ZPD8
Q9HB07 Q9NZC7
Q9HB07 Q9H1A3
Q9HB07 Q8NBD8
Q9HB07 Q8WV19
Q9HB07 P28702
P12314 Q8IZ57
P12314 O95393
P12314 Q8N6F1
P12314 Q8N5M9
P12314 Q9BXN2
P12314 Q9NS64
P12314 Q86VB7
P12314 Q15848
P12314 Q6UX27
P12314 Q92520
P12314 Q8TAF8
Q96BA8 Q8WWT9
Q96BA8 Q9BVK2
Q96BA8 Q9NRZ7
Q96BA8 Q96CP7
Q96BA8 Q6TCH4
Q96BA8 Q9H2A7
Q96BA8 O95159
Q96BA8 O95393
Q96BA8 Q96AA3
Q96BA8 Q9Y6I9
Q96BA8 Q8WVX3
Q96BA8 Q8IWU4
Q96BA8 Q9NP94
Q96BA8 Q9NRQ5
Q96BA8 Q9H5X1
Q96BA8 Q13277
Q96BA8 Q9BQB6
Q96BA8 P41181
Q96BA8 O75355
Q96BA8 O95968
Q96BA8 Q9BTX3
Q96BA8 P42857
Q96BA8 P43378
Q96BA8 Q8N6G5
Q96BA8 P11215
Q96BA8 O60883
Q96BA8 O00155
Q96BA8 Q96IV6
Q96BA8 Q9UNK0
Q96BA8 Q96F05
Q96BA8 Q9UBY5
Q96BA8 P25067
Q96BA8 Q9NZG7
Q96BA8 P21145
Q96BA8 Q8TDV0
Q96BA8 Q9H2C2
Q96BA8 O14798
Q96BA8 Q7RTY0
Q96BA8 Q8N609
Q96BA8 Q6PI25
Q96BA8 Q8NH19
Q96BA8 Q9UPQ8
Q96BA8 "['L0R6Q1', 'Q96G79']"
Q96BA8 Q12983
Q96BA8 Q8N966
Q96BA8 P17152
Q96BA8 Q15848
Q96BA8 Q8NEW7
Q96BA8 Q96EC8
Q96BA8 Q6N075
Q96BA8 Q5GAN6
Q96BA8 Q6PL45
Q96BA8 P01350
Q96BA8 Q86W74
Q96BA8 P78329
Q96BA8 Q9H0R3
Q96BA8 Q02161
Q96BA8 Q969S6
Q96BA8 A0PK00
Q96BA8 P05090
Q96BA8 Q96F15
Q96BA8 Q8TAF8
Q96BA8 Q8NBD8
Q96BA8 Q8WW34
Q96BA8 Q5RI15
Q96BA8 Q5VZY2
Q96BA8 Q99519
Q96BA8 Q5J8X5
Q96BA8 Q969S0
Q96BA8 Q4LDR2
Q96BA8 Q8IY26
Q96BA8 Q6Y1H2
Q96BA8 Q9NTJ5
Q96BA8 Q8WWP7
Q96BA8 Q16873
Q96BA8 P57105
Q96BA8 P63027
Q96BA8 P01375
Q96BA8 B2RUZ4
Q96BA8 O43451
Q96BA8 O14925
Q96BA8 O75396
Q96BA8 Q8NHW4
Q9BSE2 Q9BSE2
Q9BSE2 Q9Y6I9
Q9BSE2 Q7Z7G2
Q9BSE2 P11686
Q9BSE2 Q3SXY8
Q9BSE2 Q9UBY5
Q9BSE2 Q9BXN2
Q9BSE2 Q8TBE3
Q9BSE2 Q6PEW1
Q9BSE2 Q8N609
Q9BSE2 Q9NS64
Q9BSE2 Q86WK6
Q9BSE2 Q6PL45
Q9BSE2 O15393
Q9BSE2 Q86W74
Q9BSE2 P05090
Q9BSE2 Q5T700
Q9BSE2 Q8WWP7
Q6P531 O75355
Q6P531 Q7Z429
Q6P531 Q92520
Q3SXY8 P43378
Q3SXY8 Q8N6G5
Q3SXY8 P11215
Q3SXY8 O60883
Q3SXY8 Q96IV6
Q3SXY8 Q0VAQ4
Q3SXY8 Q9BTV4
Q3SXY8 Q8N5M9
Q3SXY8 Q9UBY5
Q3SXY8 P25067
Q3SXY8 Q9NZG7
Q3SXY8 Q8N138
Q3SXY8 Q9BXN2
Q3SXY8 O14523
Q3SXY8 Q96DR8
Q3SXY8 O14798
Q3SXY8 Q12983
Q3SXY8 P48509
Q3SXY8 Q14656
Q3SXY8 P17152
Q3SXY8 Q8N661
Q3SXY8 Q96EC8
Q3SXY8 Q6UXB4
Q3SXY8 Q6PL45
Q3SXY8 Q8IXB3
Q3SXY8 Q9BTD3
Q3SXY8 A6NDP7
Q3SXY8 Q86W74
Q3SXY8 Q6UX27
Q3SXY8 O14493
Q3SXY8 Q96F15
Q3SXY8 P29034
Q3SXY8 P16150
Q3SXY8 Q8NBD8
Q3SXY8 Q5QGT7
Q3SXY8 P26678
Q3SXY8 Q9P0B6
Q3SXY8 Q5VZY2
Q3SXY8 Q9NTJ5
Q3SXY8 Q8WWP7
Q3SXY8 Q9BZW4
Q3SXY8 Q92685
Q3SXY8 P63027
Q3SXY8 ENSG00000240045
Q3SXY8 Q8IX05
Q3SXY8 P04280
Q3SXY8 P13236
Q3SXY8 Q8NHW4
Q12983 Q12983
Q12983 Q9NS64
Q12983 P17152
Q12983 Q86WK6
Q12983 O15393
Q12983 Q8NI37
Q12983 Q9H1V8
Q12983 P07766
Q12983 Q5T700
Q12983 Q9Y320
Q12983 O95484
Q12983 Q6P5S7
Q12983 ENSG00000255245
Q12983 Q9BZL3
Q86WK6 P53801
Q86WK6 Q86W74
Q86WK6 Q8IY26
Q86WK6 P0DJD7
Q96A25 O14817
Q8N743 Q9BZL3
O60762 P50222
P50222 Q01449
P50222 Q8NF50
P50222 P62166
P50222 Q9UMX1
P50222 Q5VWN6
P50222 Q16204
P50222 Q9UH92
P50222 Q9UKJ5
P50222 Q9Y3S2
P50222 Q05516
P50222 O00534
P50222 Q2TAZ0
P50222 O00233
P50222 Q6IMN6
P50222 Q9NWT1
P50222 P22003
P50222 P24863
P50222 O43189
P50222 Q13895
P50222 P14406
P50222 P63208
P50222 Q8N3C7
P50222 Q12805
P50222 Q9BRC7
P50222 Q8NB12
P50222 Q53T94
P50222 Q05519
P50222 Q9NX04
P50222 Q9UJD0
P50222 O60909
P50222 Q68CQ4
P50222 P30926
P50222 Q96PB7
P50222 Q96EX3
P50222 Q9HC98
P50222 Q86VK4
P50222 Q9Y6K1
P50222 P09913
P50222 Q9NTM9
P50222 Q9H8K7
P50222 Q9NRZ9
P50222 P09067
P50222 P05013
P50222 Q8WVZ9
P50222 Q9NYF3
P50222 P25208
P50222 Q8IWB6
P50222 Q9BT43
P50222 Q29RF7
P50222 Q9H7X0
P50222 Q9ULJ1
P50222 P54278
P50222 O95980
P50222 Q15014
P50222 Q9UBG7
P50222 Q13410
P50222 P38936
P50222 O75818
P50222 O75603
P50222 Q09666
P50222 P62829
P50222 Q15642
P50222 Q4VCS5
P50222 Q9UBT2
P50222 P10827
P50222 Q9H7N4
P50222 Q13526
P50222 Q9P2W3
P50222 O14929
P50222 A0AVK6
P50222 Q86X45
P50222 P55273
P50222 Q8WUD1
P50222 P22090
P50222 P21673
P50222 Q92692
P50222 Q969Y2
P50222 Q99784
P50222 Q9Y6A1
P50222 O75821
P50222 Q9NUL5
P50222 Q00013
P50222 P61289
P50222 O43159
P50222 Q684P5
P50222 P63241
P50222 Q9Y2F9
P50222 Q9H4M3
P50222 Q9HBH7
P50222 Q9UDX3
P50222 Q92785
P50222 Q9NPA0
P50222 Q9H8W5
P50222 Q9UJC3
P50222 Q92882
P50222 O43752
P50222 Q969Z0
P50222 Q5BJF6
P50222 Q9Y2K6
P50222 Q5T7W7
P50222 P23025
P50222 Q9NUH8
P50222 Q5JTD0
P50222 A1A5C7
P50222 O00560
P50222 O60336
P50222 Q8WWZ8
P50222 Q9NYB9
P50222 Q659C4
P50222 Q96NT3
P50222 Q9HBI0
P50222 P62306
P50222 Q12982
P50222 Q9H3U1
P50222 P46940
P50222 O15305
P50222 Q9NX01
P50222 Q96FN4
P50222 Q6ZN54
P50222 Q96FV2
P50222 Q9BXW6
P50222 P38919
P50222 Q96Q77
P50222 Q9UBE0
P50222 Q13352
P50222 Q9Y5B8
P50222 O15539
P50222 Q86X24
P50222 Q5VX71
P50222 Q12905
P50222 Q8NEY4
P50222 O76071
P50222 Q8WXB1
P50222 Q8N1F8
P50222 Q99469
P50222 Q9NZF1
P50222 O94817
P50222 Q8WV44
P50222 Q6NYC8
P50222 Q5SYC1
P50222 Q86XT4
P50222 Q03936
P50222 Q7Z7C7
P50222 Q8WXI3
P50222 Q9Y383
P50222 O15550
P50222 Q5JT25
P50222 Q0D2K3
P50222 Q6NT76
P50222 Q8N8Y2
P50222 Q9BRU9
P50222 Q15327
P50222 Q9C0I9
P50222 Q68D86
P50222 Q6P4H8
P50222 Q9H0C2
P50222 Q9BRX2
P50222 Q8IZF3
P50222 Q96FX2
P50222 Q9NRW1
P50222 Q9NUB1
P50222 Q14990
P50222 Q8N371
P50222 Q8IWZ5
P50222 P61758
P50222 P57060
P50222 P41732
P50222 Q96EH3
P50222 Q96AB6
P50222 O14972
P50222 Q53RY4
P50222 Q969E8
P50222 Q96GU1
P50222 P41271
P50222 Q8N554
P50222 P52823
P50222 P78412
P50222 Q01081
P50222 P52790
P50222 Q96PC2
P50222 Q6UWF3
P50222 Q8N5M4
P50222 Q6ZVT0
P50222 Q6NZ36
P50222 O95661
P50222 Q8N7C0
P50222 Q9Y577
P50222 Q52LD8
P50222 P29803
P50222 Q8N7R7
P50222 P05187
P50222 Q86VF2
P50222 Q96BH1
P50222 P41743
P50222 P42830
P50222 P09341
P50222 Q9BV19
P50222 P53582
P50222 O43609
P50222 Q9NQ30
P50222 Q8N3L3
P50222 Q8TBZ9
P50222 Q96GN5
P50222 Q01523
P50222 Q00535
P50222 Q9P0J1
P50222 Q5T6V5
P50222 Q8N456
P50222 P62330
P50222 P36542
P50222 Q99633
P50222 Q96NZ9
P50222 Q96BY2
P50222 Q92832
P50222 Q7Z699
P50222 Q9BX67
P50222 Q96DZ9
P50222 O95125
P50222 Q6BCY4
P50222 P25800
P50222 P05408
P50222 Q8IW40
P50222 Q8IYX1
P50222 Q9ULV0
P50222 P17027
P50222 Q9UL33
P50222 Q8NI38
P50222 Q96DN2
P50222 Q6EMK4
P50222 Q86VS8
P50222 O60282
P50222 Q96MH2
P50222 Q8IUB5
P50222 P07988
P50222 O43610
P50222 Q9GZY8
P50222 Q8WUE5
P50222 Q9H3K6
P50222 Q6P1R4
P50222 Q2M3C6
P50222 Q9UHI7
P50222 P78385
P50222 P33176
P50222 Q8NFA0
P50222 Q9BYR3
P50222 O15160
P50222 Q15560
P50222 Q9HAH1
P50222 P99999
P50222 Q5T752
P50222 P01236
P50222 Q92989
P50222 Q8WYK0
P50222 P00540
P50222 Q99731
P50222 Q04206
P50222 Q9UI30
P50222 P61024
P50222 Q8TAU3
P50222 O14647
P50222 Q14781
P50222 B2RUY7
P50222 Q14995
P50222 P61313
P50222 Q86Y39
P50222 A1A4F0
P50222 Q8TCV5
P50222 Q3SY00
P50222 Q9H3H3
P50222 P43268
P50222 Q8N8B7
P50222 Q8N4B4
P50222 O95376
P50222 Q9H322
P50222 Q6UWW0
P50222 A0PJX4
P50222 Q8N4W6
P50222 Q7L775
P50222 Q5XKK7
P50222 Q9UBL6
P50222 Q8N7C3
P50222 Q96MM3
P50222 Q68D10
P50222 Q8NFP0
P50222 Q5T619
P50222 Q8N5Q1
P50222 Q8N680
P50222 Q9Y586
P50222 Q9H4P4
P50222 P54619
P50222 Q7LFX5
P50222 Q9NPE3
P50222 O15315
P50222 P07098
P50222 Q01826
P50222 Q52LG2
P50222 P36383
P50222 Q9H3K6
P50222 Q5SQS8
P50222 Q2M2E3
P50222 Q8IXB3
P50222 Q15735
P50222 Q15907
P50222 O60678
P50222 Q9NXU5
P50222 O75771
P50222 Q13976
P50222 Q9Y295
P50222 Q8TB03
P50222 Q6PIL6
P50222 Q9UBU8
P50222 Q13422
P50222 Q68G75
P50222 Q3KRA6
P50222 Q9HCS2
P50222 Q5T753
P50222 Q96NJ5
P50222 P54315
P50222 O75093
P50222 Q75WM6
P50222 Q5TA79
P50222 P59990
P50222 Q9BYQ0
P50222 Q969J2
P50222 P60410
P50222 Q9H257
P50222 Q9ULM2
P50222 Q71RS6
P50222 A4D161
P50222 Q5MJ09
P50222 Q9BRR0
P50222 Q14153
P50222 P15622
P50222 Q6L8H2
P50222 P61964
P50222 Q15973
P50222 ENSG00000196553
P50222 Q96KM6
P50222 Q68DY9
P50222 A8MQ03
P50222 Q63ZY3
P50222 A4GXA9
P50222 Q9Y2E8
P50222 ENSG00000198054
P50222 Q8NDW4
P50222 Q9BYR2
P50222 Q9UC07
P50222 Q96SQ5
P50222 O14796
P50222 Q8IYL3
P50222 Q7Z3C6
P50222 Q5T749
P50222 Q8N5G2
P50222 P28062
P50222 O95872
P50222 Q6L8G4
P50222 Q9BYQ3
P50222 Q14533
P50222 P60328
P50222 Q6L8G9
P50222 Q701N4
P50222 Q9BXA7
P50222 Q9BYQ6
P50222 P60329
P50222 ENSG00000212938
P50222 ENSG00000213204
P50222 P0DML3
P50222 Q9BQ66
P50222 P62140
P50222 O43561
P50222 O00299
P50222 ENSG00000214447
P50222 Q14CS0
P50222 Q9Y3D7
P50222 O95007
P50222 P60411
P50222 P59991
P50222 Q8IZ13
P50222 P04440
P50222 Q8IYS8
P50222 P01570
P50222 Q8NHB8
P50222 Q9BYQ4
P50222 ENSG00000241123
P50222 Q6L8H1
P50222 P56537
P50222 Q96MP8
P50222 "['P60412', 'P60411']"
P50222 Q9BQY6
P50222 A8MRT5
P50222 O95868
P50222 Q9BYR5
P50222 Q8IYE1
P50222 Q00526
P50222 Q5TAP6
P50222 P26371
P50222 Q9HCB6
P50222 Q6P4F2
P50222 Q96GY3
P50222 Q5MJ10
P50222 ENSG00000270136
P50222 Q8IYR0
P50222 P56180
P50222 Q01081
Q8IZE3 P60520
Q8IZE3 Q99757
Q8IZE3 Q9H0R8
Q8IZE3 Q9Y4C2
P60520 Q3MII6
P60520 P46934
P60520 Q9H4L5
P60520 Q9GZZ9
P60520 P63167
P60520 Q96L93
P60520 Q8N653
P60520 Q8N6T3
P60520 O60238
P60520 Q86VP1
P60520 Q9UH92
P60520 Q14257
P60520 Q92609
P60520 Q6P9H5
P60520 Q9H8W5
P60520 Q9NV35
P60520 Q13137
P60520 Q86VR2
P60520 Q15025
P60520 Q9H6L5
P60520 Q969E8
P60520 Q9NW68
P60520 Q13501
P60520 Q9Y6I9
P60520 Q96A56
P60520 Q8N8K9
P60520 Q9Y4P1
P60520 P54257
P60520 Q8N680
P60520 Q6NX45
P60520 Q2T9L4
P60520 Q96FJ2
P60520 P60409
Q99757 P24844
Q99757 Q96T49
Q99757 O95571
Q99757 P50222
Q99757 Q9H668
Q99757 Q9P2A4
Q99757 Q5TD97
Q99757 Q99750
Q99757 Q8NHQ1
Q99757 P01189
Q99757 Q96HR9
Q99757 O75934
Q99757 P21673
Q99757 Q9HD42
Q99757 Q9BT25
Q99757 P19474
Q99757 Q5JR59
Q99757 Q9BRT2
Q99757 Q96CD2
Q99757 Q96NT3
Q99757 Q9NX65
Q99757 P43358
Q99757 P80188
Q99757 Q9H6J7
Q99757 Q8TD10
Q99757 Q96CS2
Q99757 P49247
Q99757 Q8IUH3
Q99757 Q96PY5
Q99757 A0PJX0
Q99757 Q96D09
Q99757 P40855
Q99757 Q9NZQ9
Q99757 Q9UFW8
Q99757 P02549
Q99757 Q15555
Q99757 Q9BXL8
Q99757 Q7Z3Y8
Q99757 Q8N0S2
Q99757 Q9BX10
Q99757 P35638
Q99757 ENSG00000175699
Q99757 O43805
Q99757 Q6RW13
Q99757 Q8N4Y2
Q99757 Q96HT8
Q99757 Q9Y605
Q99757 Q5I0X7
Q99757 Q86Y26
Q99757 Q674X7
Q99757 Q8N2N9
Q99757 A6NEM1
Q99757 Q6PI77
Q99757 Q8N1B4
Q9H0R8 Q86VR2
Q9H0R8 Q15025
Q9H0R8 Q15256
Q9H0R8 P28070
Q9H0R8 Q9NW68
Q9H0R8 Q13501
Q9H0R8 Q12857
Q9H0R8 Q9NRI5
Q9H0R8 Q96AQ6
Q9H0R8 Q96A56
Q9H0R8 Q96G97
Q9H0R8 Q9Y4P1
Q9H0R8 Q70SY1
Q9H0R8 Q9BT49
Q9H0R8 Q8IVF2
Q9H0R8 Q13033
Q9H0R8 C9J7I0
Q9H0R8 O15209
Q9Y4C2 ENSG00000212938
Q9Y4C2 Q8IUG1
Q9Y4C2 "['P0DPK4', 'Q7Z3S9']"
Q9Y4C2 ENSG00000271383
Q9NSG2 Q7Z4N8
Q7Z4N8 O95429
Q7Z4N8 P28070
Q7Z4N8 O15156
Q7Z4N8 Q9BVN2
Q7Z4N8 Q5D1E8
Q7Z4N8 Q5T4B2
Q7Z4N8 Q9UJW9
Q7Z4N8 A5D8V6
Q7Z4N8 Q6ZMJ2
Q7Z4N8 Q8WUE5
Q7Z4N8 O75360
Q7Z4N8 Q9UJ68
Q7Z4N8 Q9NSA3
Q7Z4N8 P43356
Q7Z4N8 Q8IUC2
Q7Z4N8 P78358
Q7Z4N8 P18825
Q7Z4N8 Q86Y26
Q7Z4N8 Q3LI64
Q7Z4N8 O14964
Q7Z4N8 Q3LI72
Q7Z4N8 Q6QNY1
Q7Z4N8 Q9NZ72
Q7Z4N8 P59942
Q7Z4N8 Q9Y4H4
Q7Z4N8 P43356
Q7Z4N8 P78358
Q7Z4N8 ENSG00000283189
Q9BTY2 O96014
Q9BTY2 O14787
Q9BTY2 P49639
Q9BTY2 Q7Z417
Q9BTY2 Q13526
Q9BTY2 Q96NT3
Q9BTY2 Q5T753
Q9BTY2 Q5T7P2
Q9BTY2 Q5TA78
Q9BTY2 Q2TAL6
Q9BTY2 Q6L8H2
Q9BTY2 Q5T7P3
Q9BTY2 Q701N4
Q9BTY2 Q9BQ66
Q9BTY2 P60331
O96014 Q99750
O96014 O95273
O96014 Q9BYP8
O96014 P60410
O96014 Q07627
O96014 A6NK89
O96014 A8MQ03
O96014 Q9BYQ3
O96014 P60328
O96014 Q9BYS1
O96014 Q8IUG1
O96014 O75690
O96014 Q6L8G8
O96014 P26371
O14787 P78424
O14787 Q13867
O14787 Q9NR22
O14787 Q53FD0
O14787 Q13207
O14787 P30793
O14787 P62826
O14787 Q9C0B1
O14787 Q9UH77
O14787 Q13555
O14787 Q8IUH3
O14787 ENSG00000163098
O14787 Q5M9N0
O14787 P32243
O14787 Q8N7W2
O14787 Q9UKS6
O14787 Q9UJW9
O14787 Q15637
O14787 O95678
O14787 Q9BZR9
O14787 Q8TBB0
O14787 Q86WS4
O14787 P32322
O14787 Q8IUC2
O14787 P78358
O14787 Q9NR12
O14787 Q96BK5
O14787 P78358
P49639 P49639
P49639 P41223
P49639 O76014
P49639 O15353
P49639 Q9UKJ5
P49639 Q05516
P49639 Q8IY34
P49639 Q63HR2
P49639 Q14511
P49639 Q5TD97
P49639 O60888
P49639 Q99750
P49639 Q9NRQ2
P49639 Q9C086
P49639 Q12805
P49639 Q9UHG3
P49639 P55001
P49639 Q02535
P49639 Q9H2G9
P49639 Q9HC98
P49639 Q9BRX9
P49639 Q9H0I2
P49639 P03973
P49639 P09234
P49639 ENSG00000124593
P49639 O75603
P49639 Q9Y2M2
P49639 Q9H6L4
P49639 P14678
P49639 Q4VCS5
P49639 P27918
P49639 Q12933
P49639 Q13526
P49639 Q92692
P49639 Q99988
P49639 O76011
P49639 Q14525
P49639 P16144
P49639 Q13227
P49639 P19883
P49639 Q92608
P49639 Q04900
P49639 Q9UBP5
P49639 O75558
P49639 O43597
P49639 O60663
P49639 P48745
P49639 Q9GZM5
P49639 O43559
P49639 Q9Y242
P49639 O00560
P49639 Q9H5F2
P49639 O60336
P49639 Q8WWZ8
P49639 Q96NT3
P49639 Q92731
P49639 Q8TBE0
P49639 O95995
P49639 Q9NVM1
P49639 Q6UY14
P49639 Q9Y6W6
P49639 P27658
P49639 Q7L591
P49639 Q02930
P49639 Q8WTU2
P49639 Q96HB5
P49639 Q6UXX9
P49639 O43184
P49639 Q96EG3
P49639 Q96M29
P49639 Q17RB8
P49639 Q14990
P49639 Q8IWZ5
P49639 O95429
P49639 P78412
P49639 O14633
P49639 Q96PF1
P49639 Q9Y223
P49639 Q12967
P49639 Q03431
P49639 O75593
P49639 Q9NSB4
P49639 Q9H2A7
P49639 Q7Z5V6
P49639 Q9UBU9
P49639 Q8WW24
